"time","power","units","fan 0","fan 1","fan 2","fan 3","fan 4","fan 5","temp 0","temp 1","temp 2","temp 3","temp 4","temp 5","Unit 1 ethash H/s","Unit 2 ethash H/s","Unit 3 ethash H/s","Unit 4 ethash H/s","Unit 5 ethash H/s","Unit 6 ethash H/s",
"09/03/2021 01:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 02:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 03:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 04:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 05:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 06:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 07:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 08:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 09:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 10:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 11:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 12:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 13:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 14:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 15:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 16:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 17:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 18:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 19:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 20:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 21:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 22:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"09/03/2021 23:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 00:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 01:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 02:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 03:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 04:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 05:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 06:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 07:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 08:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 09:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 10:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 11:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 12:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 13:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 14:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 15:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 16:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 17:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 18:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 19:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 20:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 21:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 22:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10/03/2021 23:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 00:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 01:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 02:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 03:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 04:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 05:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 06:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 07:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 08:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 09:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 10:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 11:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 12:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 13:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 14:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 15:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 16:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 17:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 18:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 19:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 20:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 21:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 22:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11/03/2021 22:00:00",486,6,60,60,60,60,60,60,60,62,64,62,61,62,31670000,28331000,31619000,28337000,31609000,28337000,
"11/03/2021 23:00:00",488,6,60,60,60,60,60,60,61,63,65,64,62,63,31645000,28348000,31620000,28338000,31616000,28341000,
"12/03/2021 00:00:00",484,6,60,60,60,60,60,60,61,61,64,63,62,62,31655000,28326000,31624000,28332000,31607000,28313000,
"12/03/2021 01:00:00",482,6,60,60,60,60,60,60,62,63,65,64,63,63,31657000,27708000,31622000,27704000,31618000,27712000,
"12/03/2021 02:00:00",482,6,60,60,60,60,60,60,62,63,65,64,63,63,31655000,27699000,31606000,27700000,31631000,27700000,
"12/03/2021 03:00:00",480,6,60,60,60,60,60,60,62,63,66,64,63,63,31654000,27700000,31607000,27697000,31630000,27700000,
"12/03/2021 04:00:00",482,6,60,60,60,60,60,60,62,63,66,64,63,64,31651000,27700000,31611000,27706000,31634000,27702000,
"12/03/2021 05:00:00",482,6,60,60,60,60,60,60,62,63,66,64,63,64,31655000,27700000,31606000,27700000,31630000,27700000,
"12/03/2021 06:00:00",481,6,60,60,60,60,60,60,62,63,66,64,63,64,31654000,27703000,31608000,27700000,31626000,27702000,
"12/03/2021 07:00:00",482,6,60,60,60,60,60,60,62,63,66,64,64,64,31651000,27708000,31608000,27700000,31632000,27704000,
"12/03/2021 08:00:00",483,6,60,60,60,60,60,60,62,63,67,64,64,64,31652000,27703000,31612000,27699000,31631000,27698000,
"12/03/2021 10:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"12/03/2021 11:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"12/03/2021 12:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"12/03/2021 13:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"12/03/2021 14:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"12/03/2021 15:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"12/03/2021 16:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"12/03/2021 17:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"12/03/2021 18:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"12/03/2021 19:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"12/03/2021 20:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"12/03/2021 21:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"12/03/2021 22:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"12/03/2021 23:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13/03/2021 00:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13/03/2021 01:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13/03/2021 02:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13/03/2021 03:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13/03/2021 04:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13/03/2021 05:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13/03/2021 06:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13/03/2021 07:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13/03/2021 08:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13/03/2021 09:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13/03/2021 10:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13/03/2021 11:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13/03/2021 12:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13/03/2021 13:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13/03/2021 14:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13/03/2021 15:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13/03/2021 15:00:00",480,6,60,60,60,60,60,60,48,57,55,56,52,52,31655000,28297000,31612000,28269000,31539000,28234000,
"13/03/2021 16:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13/03/2021 17:00:00",484,6,60,60,60,60,60,60,51,60,58,59,55,55,31670000,28302000,31616000,28311000,31555000,28321000,
"13/03/2021 18:00:00",483,"-",60,60,60,60,60,60,53,62,59,60,56,57,0,0,0,0,0,0,
"13/03/2021 19:00:00",484,6,60,60,60,60,60,60,52,61,59,60,55,56,31647000,28296000,31615000,28291000,31597000,28297000,
"13/03/2021 20:00:00",483,6,60,60,60,60,60,60,52,61,59,60,56,56,31645000,28298000,31606000,28298000,31597000,28303000,
"13/03/2021 21:00:00",483,6,60,60,60,60,60,60,53,62,60,61,56,57,31641000,28293000,31614000,28299000,31599000,28305000,
"13/03/2021 22:00:00",484,6,60,60,60,60,60,60,52,62,60,60,56,57,31638000,28291000,31610000,28295000,31596000,28298000,
"13/03/2021 23:00:00",483,6,60,60,60,60,60,60,53,62,60,61,56,58,31642000,28299000,31611000,28299000,31597000,28298000,
"14/03/2021 00:00:00",484,6,60,60,60,60,60,60,54,62,60,62,57,58,31652000,28296000,31613000,28301000,31598000,28299000,
"14/03/2021 01:00:00",483,6,60,60,60,60,60,60,53,62,60,61,57,58,31652000,28301000,31612000,28293000,31596000,28295000,
"14/03/2021 02:00:00",483,6,60,60,60,60,60,60,53,62,60,61,56,58,31652000,28304000,31613000,28304000,31599000,28299000,
"14/03/2021 03:00:00",482,6,60,60,60,60,60,60,53,62,60,61,56,58,31651000,28300000,31611000,28301000,31596000,28305000,
"14/03/2021 04:00:00",483,6,60,60,60,60,60,60,53,61,59,60,56,57,31644000,28307000,31609000,28306000,31594000,28308000,
"14/03/2021 05:00:00",480,6,60,60,60,60,60,60,53,62,60,61,56,57,31650000,28303000,31613000,28295000,31596000,28298000,
"14/03/2021 06:00:00",482,6,60,60,60,60,60,60,53,61,59,60,56,57,31648000,28301000,31610000,28308000,31593000,28305000,
"14/03/2021 07:00:00",482,6,60,60,60,60,60,60,53,61,60,60,56,57,31644000,28294000,31611000,28305000,31598000,28308000,
"14/03/2021 08:00:00",484,6,60,60,60,60,60,60,52,62,59,60,56,57,31646000,28298000,31611000,28305000,31595000,28300000,
"14/03/2021 09:00:00",483,6,60,60,60,60,60,60,53,62,60,61,56,58,31649000,28302000,31614000,28305000,31597000,28307000,
"14/03/2021 10:00:00",483,6,60,60,60,60,60,60,54,63,60,61,57,58,31648000,28305000,31613000,28303000,31593000,28305000,
"14/03/2021 12:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"14/03/2021 12:00:00",483,6,60,60,60,60,60,60,53,61,60,60,57,57,31642000,28306000,31614000,28304000,31593000,28305000,
"14/03/2021 13:00:00",485,6,60,60,60,60,60,60,55,66,62,64,59,60,31644000,28293000,31621000,28300000,31604000,28298000,
"14/03/2021 14:00:00",484,6,60,60,60,60,60,60,54,63,61,62,58,58,31647000,28303000,31614000,28302000,31599000,28302000,
"14/03/2021 15:00:00",484,6,60,60,60,60,60,60,54,64,61,62,58,59,31652000,28299000,31615000,28295000,31598000,28303000,
"14/03/2021 16:00:00",481,6,60,60,60,60,60,60,55,63,61,62,58,58,31648000,28299000,31618000,28298000,31601000,28296000,
"14/03/2021 17:00:00",483,6,60,60,60,60,60,60,54,62,60,61,57,58,31650000,28286000,31622000,28287000,31594000,28285000,
"14/03/2021 18:00:00",484,6,60,60,60,60,60,60,54,65,61,62,57,59,31648000,28301000,31616000,28297000,31592000,28303000,
"14/03/2021 19:00:00",484,6,60,60,60,60,60,60,53,65,61,62,57,59,31646000,28288000,31617000,28299000,31592000,28296000,
"14/03/2021 20:00:00",483,6,60,60,60,60,60,60,56,63,63,63,60,61,31660000,28286000,31619000,28295000,31603000,28298000,
"14/03/2021 21:00:00",486,6,60,60,60,60,60,60,55,64,62,63,58,60,31649000,28294000,31621000,28292000,31605000,28299000,
"14/03/2021 22:00:00",482,6,60,60,60,60,60,60,54,63,60,62,57,59,31619000,0,31611000,28305000,31605000,28310000,
"14/03/2021 23:00:00",480,6,60,60,60,60,60,60,51,58,57,58,54,56,31624000,22513000,31588000,22035000,31555000,22034000,
"15/03/2021 00:00:00",456,6,60,60,60,60,60,60,55,58,62,63,58,60,31651000,0,31620000,28287000,31592000,28285000,
"15/03/2021 01:00:00",485,6,60,60,60,60,60,60,53,63,60,61,57,59,31665000,28285000,31618000,28288000,31597000,28282000,
"15/03/2021 02:00:00",481,6,60,60,60,60,60,60,56,60,61,62,59,60,31650000,27329000,31613000,27204000,31595000,27242000,
"15/03/2021 03:00:00",480,6,60,60,60,60,60,60,58,66,65,64,61,62,31650000,27015000,31621000,27021000,31620000,27022000,
"15/03/2021 04:00:00",481,6,60,60,60,60,60,60,58,66,65,65,62,63,31648000,27019000,31622000,27019000,31616000,27026000,
"15/03/2021 05:00:00",479,6,60,60,60,60,60,60,58,66,65,65,62,62,31649000,27025000,31620000,27027000,31614000,27027000,
"15/03/2021 06:00:00",480,6,60,60,60,60,60,60,58,66,65,65,62,62,31645000,27018000,31620000,27020000,31618000,27021000,
"15/03/2021 07:00:00",480,6,60,60,60,60,60,60,58,66,65,65,62,63,31648000,27030000,31625000,27025000,31621000,27029000,
"15/03/2021 08:00:00",479,6,60,60,60,60,60,60,57,64,64,63,60,61,31648000,27022000,31621000,27030000,31606000,27026000,
"15/03/2021 09:00:00",480,6,60,60,60,60,60,60,56,64,63,63,60,61,31647000,27028000,31621000,27024000,31612000,27028000,
"15/03/2021 10:00:00",480,6,60,60,60,60,60,60,57,64,64,63,61,61,31652000,27023000,31620000,27023000,31612000,27023000,
"15/03/2021 11:00:00",478,6,60,60,60,60,60,60,58,65,65,64,61,62,31651000,27022000,31623000,27021000,31615000,27022000,
"15/03/2021 12:00:00",479,6,60,60,60,60,60,60,58,65,65,64,61,62,31648000,27021000,31629000,27022000,31613000,27024000,
"15/03/2021 14:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"15/03/2021 15:00:00","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
